Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
PRF1	gene	PRF1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hemophagocytic lymphohistiocytosis, familial, 2						False	3	0;0;0	0.280	False		ENSG00000180644	ENSG00000180644	HGNC:9360													
PRKAR1A	gene	PRKAR1A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Carney complex						False	3	0;0;0	0.280	False		ENSG00000108946	ENSG00000108946	HGNC:9388													
PROC	gene	PROC	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Thrombophilia due to protein C deficiency						False	3	0;0;0	0.280	False		ENSG00000115718	ENSG00000115718	HGNC:9451													
PROKR2	gene	PROKR2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypogonadotropic hypogonadism						False	3	0;0;0	0.280	False		ENSG00000101292	ENSG00000101292	HGNC:15836													
PROP1	gene	PROP1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Pituitary hormone deficiency, combined, 2						False	3	0;0;0	0.280	False		ENSG00000175325	ENSG00000175325	HGNC:9455													
PROS1	gene	PROS1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Protein S deficiency						False	3	0;0;0	0.280	False		ENSG00000184500	ENSG00000184500	HGNC:9456													
PRX	gene	PRX	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Charcot-Marie-Tooth disease						False	3	0;0;0	0.280	False		ENSG00000105227	ENSG00000105227	HGNC:13797													
PSAP	gene	PSAP	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Metachromatic leukodystrophy						False	3	0;0;0	0.280	False		ENSG00000197746	ENSG00000197746	HGNC:9498													
PTCH1	gene	PTCH1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Nevoid basal cell carcinoma syndrome						False	3	0;0;0	0.280	False		ENSG00000185920	ENSG00000185920	HGNC:9585													
PTEN	gene	PTEN	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cowden disease;Bannayan-Riley-Ruvalcaba syndrome						False	3	0;0;0	0.280	False		ENSG00000171862	ENSG00000171862	HGNC:9588													
PTH1R	gene	PTH1R	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Metaphyseal chondrodysplasia						False	3	0;0;0	0.280	False		ENSG00000160801	ENSG00000160801	HGNC:9608													
PTPN11	gene	PTPN11	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Noonan syndrome						False	3	0;0;0	0.280	False		ENSG00000179295	ENSG00000179295	HGNC:9644													
PTPRC	gene	PTPRC	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Severe combined immunodeficiency, T cell-negative, B-cell/natural killer-cell positive MIM# 608971						False	3	100;0;0	0.280	True		ENSG00000081237	ENSG00000081237	HGNC:9666													
PTS	gene	PTS	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hyperphenylalaninemia, BH4-deficient, A						False	3	0;0;0	0.280	False		ENSG00000150787	ENSG00000150787	HGNC:9689													
PYGL	gene	PYGL	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Glycogen storage disease VI						False	3	0;0;0	0.280	False		ENSG00000100504	ENSG00000100504	HGNC:9725													
PYGM	gene	PYGM	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	McCardle disease MIM# 608455						False	3	100;0;0	0.280	True		ENSG00000068976	ENSG00000068976	HGNC:9726													
QDPR	gene	QDPR	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Dihydropteridine reductase deficiency						False	3	0;0;0	0.280	False		ENSG00000151552	ENSG00000151552	HGNC:9752													
RAB23	gene	RAB23	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Carpenter syndrome						False	3	0;0;0	0.280	False		ENSG00000112210	ENSG00000112210	HGNC:14263													
RAB27A	gene	RAB27A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Griscelli syndrome						False	3	0;0;0	0.280	False		ENSG00000069974	ENSG00000069974	HGNC:9766													
RAB3GAP1	gene	RAB3GAP1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Warburg micro syndrome						False	3	0;0;0	0.280	False		ENSG00000115839	ENSG00000115839	HGNC:17063													
RAB3GAP2	gene	RAB3GAP2	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Warburg micro syndrome 2, MIM# 614225				23420520;20967465		False	3	100;0;0	0.280	True		ENSG00000118873	ENSG00000118873	HGNC:17168													
RAB7A	gene	RAB7A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Charcot-Marie-Tooth disease						False	3	0;0;0	0.280	False		ENSG00000075785	ENSG00000075785	HGNC:9788													
RAF1	gene	RAF1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Noonan syndrome						False	3	0;0;0	0.280	False		ENSG00000132155	ENSG00000132155	HGNC:9829													
RAG1	gene	RAG1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Omenn syndrome						False	3	0;0;0	0.280	False		ENSG00000166349	ENSG00000166349	HGNC:9831													
RAG2	gene	RAG2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Omenn syndrome						False	3	0;0;0	0.280	False		ENSG00000175097	ENSG00000175097	HGNC:9832													
RAI1	gene	RAI1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Potocki-Lupski syndrome;Smith-Magenis syndrome						False	3	0;0;0	0.280	False		ENSG00000108557	ENSG00000108557	HGNC:9834													
RAPSN	gene	RAPSN	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital myasthenic syndrome						False	3	0;0;0	0.280	False		ENSG00000165917	ENSG00000165917	HGNC:9863													
RASA1	gene	RASA1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Capillary malformation-arteriovenous malformation						False	3	0;0;0	0.280	False		ENSG00000145715	ENSG00000145715	HGNC:9871													
RB1	gene	RB1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Retinoblastoma						False	3	0;0;0	0.280	False		ENSG00000139687	ENSG00000139687	HGNC:9884													
RBM8A	gene	RBM8A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Thrombocytopaenia-absent radius syndrome						False	3	0;0;0	0.280	False		ENSG00000131795	ENSG00000265241	HGNC:9905													
RDX	gene	RDX	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Deafness, autosomal recessive 24, MIM# 611022				17226784;19215054;22567349;26226137;15314067		False	3	100;0;0	0.280	True		ENSG00000137710	ENSG00000137710	HGNC:9944													
RECQL4	gene	RECQL4	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Baller-Gerold syndrome;Rothmund-Thomson syndrome;Rapadilino syndrome						False	3	0;0;0	0.280	False		ENSG00000160957	ENSG00000160957	HGNC:9949													
REN	gene	REN	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Renal tubular dysgenesis						False	3	0;0;0	0.280	False		ENSG00000143839	ENSG00000143839	HGNC:9958													
RET	gene	RET	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Multiple endocrine neoplasia IIA;Multiple endocrine neoplasia IIB						False	3	0;0;0	0.280	False		ENSG00000165731	ENSG00000165731	HGNC:9967													
RETREG1	gene	RETREG1	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Neuropathy, hereditary sensory and autonomic, type IIB, MIM# 613115;MONDO:0013142				19838196;24327336;31737055;31596031		False	3	100;0;0	0.280	True		ENSG00000154153	ENSG00000154153	HGNC:25964													
RMRP	gene	RMRP	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cartilage-hair hypoplasia						False	3	0;0;0	0.280	False		ENSG00000269900	ENSG00000269900	HGNC:10031													
RNASEH2A	gene	RNASEH2A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome						False	3	0;0;0	0.280	False		ENSG00000104889	ENSG00000104889	HGNC:18518													
RNASEH2B	gene	RNASEH2B	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome						False	3	0;0;0	0.280	False		ENSG00000136104	ENSG00000136104	HGNC:25671													
RNASEH2C	gene	RNASEH2C	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome						False	3	0;0;0	0.280	False		ENSG00000172922	ENSG00000172922	HGNC:24116													
ROR2	gene	ROR2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Brachydactyly, type B1;Robinow syndrome						False	3	0;0;0	0.280	False		ENSG00000169071	ENSG00000169071	HGNC:10257													
RPGR	gene	RPGR	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Retinitis pigmentosa						False	3	0;0;0	0.280	False		ENSG00000156313	ENSG00000156313	HGNC:10295													
RPGRIP1L	gene	RPGRIP1L	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome;Joubert syndrome						False	3	0;0;0	0.280	False		ENSG00000103494	ENSG00000103494	HGNC:29168													
RPL11	gene	RPL11	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diamond-Blackfan anemia						False	3	0;0;0	0.280	False		ENSG00000142676	ENSG00000142676	HGNC:10301													
RPL5	gene	RPL5	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diamond-Blackfan anemia						False	3	0;0;0	0.280	False		ENSG00000122406	ENSG00000122406	HGNC:10360													
RPS15	gene	RPS15	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diamond-Blackfan anemia						False	3	0;0;0	0.280	False		ENSG00000115268	ENSG00000115268	HGNC:10388													
RPS17	gene	RPS17	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diamond-Blackfan anemia						False	3	0;0;0	0.280	False		ENSG00000182774	ENSG00000182774	HGNC:10397													
RPS19	gene	RPS19	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diamond-Blackfan anemia						False	3	0;0;0	0.280	False		ENSG00000105372	ENSG00000105372	HGNC:10402													
RPS24	gene	RPS24	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diamond-Blackfan anemia						False	3	0;0;0	0.280	False		ENSG00000138326	ENSG00000138326	HGNC:10411													
RPS26	gene	RPS26	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diamond-Blackfan anemia						False	3	0;0;0	0.280	False		ENSG00000197728	ENSG00000197728	HGNC:10414													
RPS6KA3	gene	RPS6KA3	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Coffin-Lowry syndrome						False	3	0;0;0	0.280	False		ENSG00000177189	ENSG00000177189	HGNC:10432													
RRM2B	gene	RRM2B	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial DNA depletion syndrome						False	3	0;0;0	0.280	False		ENSG00000048392	ENSG00000048392	HGNC:17296													
RS1	gene	RS1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Retinoschisis, X linked						False	3	0;0;0	0.280	False		ENSG00000102104	ENSG00000102104	HGNC:10457													
RSPH4A	gene	RSPH4A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Ciliary dyskinesia, primary						False	3	0;0;0	0.280	False		ENSG00000111834	ENSG00000111834	HGNC:21558													
RSPH9	gene	RSPH9	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Ciliary dyskinesia, primary						False	3	0;0;0	0.280	False		ENSG00000172426	ENSG00000172426	HGNC:21057													
RUNX2	gene	RUNX2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cleidocranial dysostosis						False	3	0;0;0	0.280	False		ENSG00000124813	ENSG00000124813	HGNC:10472													
RYR1	gene	RYR1	BabySeq Category A gene;BabySeq Category B gene;BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Malignant hyperthermia, multiminicore disease MIM#180901						False	3	100;0;0	0.280	True		ENSG00000196218	ENSG00000196218	HGNC:10483													
RYR2	gene	RYR2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Ventricular tachycardia, catecholaminergic polymorphic;Arrhythmogenic right ventricular dysplasia 2						False	3	0;0;0	0.280	False		ENSG00000198626	ENSG00000198626	HGNC:10484													
SACS	gene	SACS	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia Charlevoix-Saguenay type						False	3	0;0;0	0.280	False		ENSG00000151835	ENSG00000151835	HGNC:10519													
SALL1	gene	SALL1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Townes-Brocks syndrome						False	3	0;0;0	0.280	False		ENSG00000103449	ENSG00000103449	HGNC:10524													
SAMHD1	gene	SAMHD1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome						False	3	0;0;0	0.280	False		ENSG00000101347	ENSG00000101347	HGNC:15925													
SBDS	gene	SBDS	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Shwachman-Bodian-Diamond syndrome						False	3	0;0;0	0.280	False		ENSG00000126524	ENSG00000126524	HGNC:19440													
SCN11A	gene	SCN11A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Episodic pain syndrome						False	3	0;0;0	0.280	False		ENSG00000168356	ENSG00000168356	HGNC:10583													
SCN1A	gene	SCN1A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Dravet syndrome						False	3	0;0;0	0.280	False		ENSG00000144285	ENSG00000144285	HGNC:10585													
SCNN1A	gene	SCNN1A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Pseudohypoaldosteronism						False	3	0;0;0	0.280	False		ENSG00000111319	ENSG00000111319	HGNC:10599													
SCNN1B	gene	SCNN1B	BabySeq Category A gene;BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Pseudohypoaldosteronism, type I MIM# 264350						False	3	100;0;0	0.280	True		ENSG00000168447	ENSG00000168447	HGNC:10600													
SCO2	gene	SCO2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency						False	3	0;0;0	0.280	False		ENSG00000130489	ENSG00000130489	HGNC:10604													
SDHD	gene	SDHD	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hereditary Paraganglioma-Pheochromocytoma Syndromes						False	3	0;0;0	0.280	False		ENSG00000204370	ENSG00000204370	HGNC:10683													
SELENON	gene	SELENON	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Myopathy, congenital, with fiber-type disproportion;Muscular dystrophy, rigid spine						False	3	0;0;0	0.280	False		ENSG00000162430	ENSG00000162430	HGNC:15999													
SEPT9	gene	SEPT9	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Amyotrophy, hereditary neuralgic						False	3	0;0;0	0.280	False		ENSG00000184640	ENSG00000184640	HGNC:7323													
SERPINA1	gene	SERPINA1	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Antitrypsin alpha 1 deficiency;Emphysema due to AAT deficiency, OMIM #107400						False	3	100;0;0	0.280	True		ENSG00000197249	ENSG00000197249	HGNC:8941													
SETBP1	gene	SETBP1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Schinzel-Giedion syndrome						False	3	0;0;0	0.280	False		ENSG00000152217	ENSG00000152217	HGNC:15573													
SETX	gene	SETX	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Ataxia-ocular apraxia 2						False	3	0;0;0	0.280	False		ENSG00000107290	ENSG00000107290	HGNC:445													
SFTPB	gene	SFTPB	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Surfactant metabolism dysfunction, pulmonary						False	3	0;0;0	0.280	False		ENSG00000168878	ENSG00000168878	HGNC:10801													
SFTPC	gene	SFTPC	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Surfactant metabolism dysfunction, pulmonary, 2 MIM# 178620;Interstitial lung disease						False	3	100;0;0	0.280	True		ENSG00000168484	ENSG00000168484	HGNC:10802													
SGCA	gene	SGCA	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, type 2D						False	3	0;0;0	0.280	False		ENSG00000108823	ENSG00000108823	HGNC:10805													
SGCB	gene	SGCB	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, type 2E						False	3	0;0;0	0.280	False		ENSG00000163069	ENSG00000163069	HGNC:10806													
SGCD	gene	SGCD	BabySeq Category A gene;BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, autosomal recessive 6, MIM# 601287						False	3	100;0;0	0.280	True		ENSG00000170624	ENSG00000170624	HGNC:10807													
SGCG	gene	SGCG	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, type 2C						False	3	0;0;0	0.280	False		ENSG00000102683	ENSG00000102683	HGNC:10809													
SGSH	gene	SGSH	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Mucopolysaccharidisis type IIIA (Sanfilippo A)						False	3	0;0;0	0.280	False		ENSG00000181523	ENSG00000181523	HGNC:10818													
SH2D1A	gene	SH2D1A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Lymphoproliferative syndrome						False	3	0;0;0	0.280	False		ENSG00000183918	ENSG00000183918	HGNC:10820													
SH3TC2	gene	SH3TC2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Charcot-Marie-Tooth disease						False	3	0;0;0	0.280	False		ENSG00000169247	ENSG00000169247	HGNC:29427													
SHANK3	gene	SHANK3	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Phelan-McDermid syndrome, MIM# 606232;MONDO:0011652				30842224;16284256;17173049;20186804;22892527		False	3	100;0;0	0.280	True		ENSG00000251322	ENSG00000251322	HGNC:14294													
SHH	gene	SHH	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Holoprosencephaly-3						False	3	0;0;0	0.280	False		ENSG00000164690	ENSG00000164690	HGNC:10848													
SIL1	gene	SIL1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Marinesco-Sjogren syndrome						False	3	0;0;0	0.280	False		ENSG00000120725	ENSG00000120725	HGNC:24624													
SIX1	gene	SIX1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Branchiootorenal syndrome						False	3	0;0;0	0.280	False		ENSG00000126778	ENSG00000126778	HGNC:10887													
SIX3	gene	SIX3	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Holoprosencephaly-2						False	3	0;0;0	0.280	False		ENSG00000138083	ENSG00000138083	HGNC:10889													
SKI	gene	SKI	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Shprintzen-Goldberg syndrome						False	3	0;0;0	0.280	False		ENSG00000157933	ENSG00000157933	HGNC:10896													
SLC12A1	gene	SLC12A1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bartter syndrome						False	3	0;0;0	0.280	False		ENSG00000074803	ENSG00000074803	HGNC:10910													
SLC12A3	gene	SLC12A3	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Gitelman syndrome						False	3	0;0;0	0.280	False		ENSG00000070915	ENSG00000070915	HGNC:10912													
SLC12A6	gene	SLC12A6	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Agenesis of the corpus callosum with peripheral neuropathy						False	3	0;0;0	0.280	False		ENSG00000140199	ENSG00000140199	HGNC:10914													
SLC16A2	gene	SLC16A2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Allan-Herndon-Dudley syndrome						False	3	0;0;0	0.280	False		ENSG00000147100	ENSG00000147100	HGNC:10923													
SLC17A5	gene	SLC17A5	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Sialic acid storage disorder, infantile						False	3	0;0;0	0.280	False		ENSG00000119899	ENSG00000119899	HGNC:10933													
SLC19A2	gene	SLC19A2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Thiamine-responsive megaloblastic anemia syndrome						False	3	0;0;0	0.280	False		ENSG00000117479	ENSG00000117479	HGNC:10938													
SLC19A3	gene	SLC19A3	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Basal ganglia disease, biotin-responsive						False	3	0;0;0	0.280	False		ENSG00000135917	ENSG00000135917	HGNC:16266													
SLC22A5	gene	SLC22A5	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Carnitine deficiency, systemic primary						False	3	0;0;0	0.280	False		ENSG00000197375	ENSG00000197375	HGNC:10969													
SLC25A13	gene	SLC25A13	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Citrullinemia						False	3	0;0;0	0.280	False		ENSG00000004864	ENSG00000004864	HGNC:10983													
SLC25A15	gene	SLC25A15	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hyperornithinemia-hyperammonemia-homocitrullinemia syndrome						False	3	0;0;0	0.280	False		ENSG00000102743	ENSG00000102743	HGNC:10985													
SLC25A20	gene	SLC25A20	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Carnitine-acylcarnitine translocase deficiency						False	3	0;0;0	0.280	False		ENSG00000178537	ENSG00000178537	HGNC:1421													
SLC25A38	gene	SLC25A38	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Anemia, sideroblastic, pyridoxine-refractory, autosomal recessive						False	3	0;0;0	0.280	False		ENSG00000144659	ENSG00000144659	HGNC:26054													
